mac_address,user_id,product_id,rank
6096942c-799a-4578-8632-3306a3caf479,,669387,36
TP1A.220624.014,5418,672630,3
TP1A.220624.014,5418,664230,10
TP1A.220624.014,5418,664242,4
TP1A.220624.014,5418,647804,1
TP1A.220624.014,5418,633134,3
TP1A.220624.014,5418,647282,2
TP1A.220624.014,5418,672738,12
TP1A.220624.014,5418,647255,1
TP1A.220624.014,5418,664227,78
TP1A.220624.014,5418,664233,9
QP1A.190711.020,7886,672880,2
QP1A.190711.020,7886,28696,1
QP1A.190711.020,7886,28695,1
59215a06-6c3f-4e5d-bdcc-20e7dff54851,,661860,7
59215a06-6c3f-4e5d-bdcc-20e7dff54851,,661841,10
59215a06-6c3f-4e5d-bdcc-20e7dff54851,,661844,8
8bba1a66-3697-4a9f-9f0a-9d5680be096d,,669431,4
EAED38D3-33D6-431E-8223-21A39FCE8EB8,,633080,6
6147f12e-6902-4686-a1f0-bb882a80f045,,661794,31
6147f12e-6902-4686-a1f0-bb882a80f045,,661795,40
6147f12e-6902-4686-a1f0-bb882a80f045,,661817,5
6147f12e-6902-4686-a1f0-bb882a80f045,,661850,3
6147f12e-6902-4686-a1f0-bb882a80f045,,661863,31
6147f12e-6902-4686-a1f0-bb882a80f045,,661944,63
6147f12e-6902-4686-a1f0-bb882a80f045,,661945,3
6147f12e-6902-4686-a1f0-bb882a80f045,,661791,57
6147f12e-6902-4686-a1f0-bb882a80f045,,661829,5
6147f12e-6902-4686-a1f0-bb882a80f045,,661856,2
6147f12e-6902-4686-a1f0-bb882a80f045,,661942,30
6147f12e-6902-4686-a1f0-bb882a80f045,,661814,32
6147f12e-6902-4686-a1f0-bb882a80f045,,673019,6
6147f12e-6902-4686-a1f0-bb882a80f045,,661832,5
6147f12e-6902-4686-a1f0-bb882a80f045,,661867,3
6147f12e-6902-4686-a1f0-bb882a80f045,,661943,3
6147f12e-6902-4686-a1f0-bb882a80f045,,661792,32
6147f12e-6902-4686-a1f0-bb882a80f045,,661841,2
d4317d1b-52de-450c-a6eb-20be1e2239bb,,638658,6
d4317d1b-52de-450c-a6eb-20be1e2239bb,,176134,36
TKQ1.230127.002,8264,643592,3
TKQ1.230127.002,8264,643587,7
TKQ1.230127.002,8264,643735,3
TKQ1.230127.002,8264,643576,2
TKQ1.230127.002,8264,643622,12
TKQ1.230127.002,8264,643574,8
TKQ1.230127.002,8264,643589,9
TKQ1.230127.002,8264,673800,5
4c0201be-680a-4819-bd8f-eeb56a33eda9,,176134,33
bb81c741-e133-4088-858a-15b1d804add5,,189,8
bb81c741-e133-4088-858a-15b1d804add5,,128,6
bb81c741-e133-4088-858a-15b1d804add5,,170,4
bb81c741-e133-4088-858a-15b1d804add5,,129,7
bb81c741-e133-4088-858a-15b1d804add5,,167,5
bb81c741-e133-4088-858a-15b1d804add5,,185,7
bb81c741-e133-4088-858a-15b1d804add5,,127,9
5fa31641-8399-4293-944e-80748baf3468,,643048,7
5fa31641-8399-4293-944e-80748baf3468,,672906,16
5fa31641-8399-4293-944e-80748baf3468,,643045,8
5fa31641-8399-4293-944e-80748baf3468,,643047,7
5c315d54-c463-4ffc-83f9-abe886abed4c,,669406,8
TP1A.220624.014,6069,646920,33
TP1A.220624.014,6069,647309,57
TP1A.220624.014,6069,634382,2
TP1A.220624.014,6069,636074,1
TP1A.220624.014,6069,647282,4
TP1A.220624.014,6069,635716,1
TP1A.220624.014,6069,646963,26
TP1A.220624.014,6069,647228,2
TP1A.220624.014,6069,647920,37
TP1A.220624.014,6069,635875,11
TP1A.220624.014,6069,636034,7
b1d6a575-1edc-4dad-8773-03d5977cd228,,318,14
b1d6a575-1edc-4dad-8773-03d5977cd228,,1387,15
7561dc4f-7645-4481-bd55-b2beec077761,,662221,30
4853A9A1-C0F1-47CE-B438-1C83CA8CF3ED,,667861,16
e465a244-53c2-4619-9355-d4d7aa940c47,,659568,36
66510731-6344-4911-a466-178e49caeb05,,659508,30
c8149403-1d09-4bb9-b797-0d2c415e141f,,669529,45
c8149403-1d09-4bb9-b797-0d2c415e141f,,669530,7
c8149403-1d09-4bb9-b797-0d2c415e141f,,671312,5
3CB04D93-4AB6-4AD0-9E47-162E0ADE08BA,,652247,1
720542c5-0c42-46ca-ba61-488b21c41205,,236079,30
95616e11-0c8e-4761-b8de-fa57fb4e9fc6,,6,33
ee150ddb-d139-4e85-8878-0b431e275c66,,661811,34
ee150ddb-d139-4e85-8878-0b431e275c66,,661904,33
ee150ddb-d139-4e85-8878-0b431e275c66,,661863,18
ee150ddb-d139-4e85-8878-0b431e275c66,,661879,18
ee150ddb-d139-4e85-8878-0b431e275c66,,661882,43
ee150ddb-d139-4e85-8878-0b431e275c66,,661841,16
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,659507,1
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,673119,12
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,673121,7
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,659527,4
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,659505,8
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,660564,2107
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,660471,11
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,673111,6
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,659585,296
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,673122,9
42e4c07f-0503-4f4e-8293-6d14ce25e9ae,,659581,5
fe8f1ba9-b6d3-4a75-ab98-b4d619f41345,,84,33
e82212ec-ceb6-4678-a36f-3d502961f5ee,,659944,3
B736AF48-E3EC-4171-89CF-0892F18D687D,,637553,1
B736AF48-E3EC-4171-89CF-0892F18D687D,,637453,9
f02929fd-6ea7-4db6-8c88-ec3f77b9e927,,130,10
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,670832,14
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,664003,39
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,670827,22
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,272779,3
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,661300,40
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,673763,9
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,661297,25
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,661299,13
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,673781,13
c070fcbf-8408-47a9-a3fb-bb8311bb2eb1,,661296,40
3358606e-d7fc-49a3-945d-ddcbdabd0b13,,661787,2
5c5b0cf8-e34d-4ff7-988c-29a6b85c39c7,,236079,34
5c5b0cf8-e34d-4ff7-988c-29a6b85c39c7,,236126,10
5f879335-e592-417a-9fd3-cc079f459244,,36,29
5f879335-e592-417a-9fd3-cc079f459244,,9,38
1333364d-4f87-4f3a-b22d-921333b87554,,127,35
1333364d-4f87-4f3a-b22d-921333b87554,,7543,42
1333364d-4f87-4f3a-b22d-921333b87554,,7544,72
1333364d-4f87-4f3a-b22d-921333b87554,,129,17
4b3e4498-db8a-4048-bb6a-35b6813267e6,,672876,11
4b3e4498-db8a-4048-bb6a-35b6813267e6,,671300,67
4b3e4498-db8a-4048-bb6a-35b6813267e6,,669384,15
4b3e4498-db8a-4048-bb6a-35b6813267e6,,672875,10
95b342a8-1acd-4894-9109-753d7f82b21f,,669519,30
5b893587-cc4d-43ab-811b-6629611f8b2e,,71,7
5b893587-cc4d-43ab-811b-6629611f8b2e,,1390,10
5b893587-cc4d-43ab-811b-6629611f8b2e,,36,10
1853ed15-21fa-419e-bdd7-344e1b4a3179,,669431,6
1853ed15-21fa-419e-bdd7-344e1b4a3179,,669430,6
1853ed15-21fa-419e-bdd7-344e1b4a3179,,669432,7
ef409ca0-9cfd-4287-89b8-36f6d125e2fc,,669233,13
ef409ca0-9cfd-4287-89b8-36f6d125e2fc,,638893,41
ef409ca0-9cfd-4287-89b8-36f6d125e2fc,,667832,12
6e69f3d8-2bb3-4fb5-8ef7-f57a4ddc75d6,,176134,5
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,673835,3
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,633140,10
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,672196,33
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,666660,30
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,633310,1
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,633333,1
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,633319,3
EAADB5D8-052D-46E9-AA7A-D2E0A82393EB,,673836,2
17a4e2ff-4426-4ca9-80a5-9266ceadecc3,,673124,13
866c4ea2-7f11-44b0-8571-6665a4765b2d,,661114,27
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659595,11
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659594,66
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659528,89
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659523,31
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659525,33
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659535,32
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659526,30
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659529,32
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659593,13
866c4ea2-7f11-44b0-8571-6665a4765b2d,,659527,32
0cb69cae-9e82-4383-92ed-551c2c3a63e2,,638718,9
0cb69cae-9e82-4383-92ed-551c2c3a63e2,,639097,44
0cb69cae-9e82-4383-92ed-551c2c3a63e2,,641132,5
0cb69cae-9e82-4383-92ed-551c2c3a63e2,,130,7
C6220846-E0B8-4D6A-93CD-72D469CCF3BB,,647309,3
a5f5bcd6-bfc9-4f43-8c69-6a988df08265,,409,10
a5f5bcd6-bfc9-4f43-8c69-6a988df08265,,19,43
a5f5bcd6-bfc9-4f43-8c69-6a988df08265,,31,12
a5f5bcd6-bfc9-4f43-8c69-6a988df08265,,25,11
a5f5bcd6-bfc9-4f43-8c69-6a988df08265,,35,11
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,659512,33
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661096,63
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661120,95
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661123,39
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,668640,34
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661102,39
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661099,63
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,661093,63
d3dbe1c8-1e00-4d30-9d76-13348fac9ef1,,673137,63
9ABC66D2-31BD-4DA5-BBDD-F757F4554C3B,7863,643137,187
9ABC66D2-31BD-4DA5-BBDD-F757F4554C3B,7863,643150,23
9ABC66D2-31BD-4DA5-BBDD-F757F4554C3B,7863,643171,3
9ABC66D2-31BD-4DA5-BBDD-F757F4554C3B,7863,644314,74
a1ef5052-54c4-41c2-8a36-28b351741383,,661867,75
a1ef5052-54c4-41c2-8a36-28b351741383,,661853,15
a1ef5052-54c4-41c2-8a36-28b351741383,,661860,15
a1ef5052-54c4-41c2-8a36-28b351741383,,661850,13
a1ef5052-54c4-41c2-8a36-28b351741383,,661844,19
a1ef5052-54c4-41c2-8a36-28b351741383,,661870,26
a1ef5052-54c4-41c2-8a36-28b351741383,,661863,18
a1ef5052-54c4-41c2-8a36-28b351741383,,661856,17
a1ef5052-54c4-41c2-8a36-28b351741383,,661873,14
a1ef5052-54c4-41c2-8a36-28b351741383,,661841,16
a1ef5052-54c4-41c2-8a36-28b351741383,,661847,14
c39ca278-d85a-4cee-8959-1d8a839ea8ba,,660264,5
c39ca278-d85a-4cee-8959-1d8a839ea8ba,,660201,11
fff22adf-d07d-404e-8611-f599106385fb,,660077,33
fff22adf-d07d-404e-8611-f599106385fb,,660068,23
fff22adf-d07d-404e-8611-f599106385fb,,660334,11
fff22adf-d07d-404e-8611-f599106385fb,,660274,31
fff22adf-d07d-404e-8611-f599106385fb,,660277,19
fff22adf-d07d-404e-8611-f599106385fb,,660080,33
fff22adf-d07d-404e-8611-f599106385fb,,660074,76
fff22adf-d07d-404e-8611-f599106385fb,,660071,45
fff22adf-d07d-404e-8611-f599106385fb,,660083,23
B71D290E-0257-410F-BB19-2E876FC71DEB,,648511,2
B71D290E-0257-410F-BB19-2E876FC71DEB,,642710,5
B71D290E-0257-410F-BB19-2E876FC71DEB,,645770,37
B71D290E-0257-410F-BB19-2E876FC71DEB,,648499,2
B71D290E-0257-410F-BB19-2E876FC71DEB,,648579,1
B71D290E-0257-410F-BB19-2E876FC71DEB,,669106,1
41312077-7d54-428a-ac8c-2331817bea14,,280,4
41312077-7d54-428a-ac8c-2331817bea14,,618166,2
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642698,13
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642701,6
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642697,7
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642710,3
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642702,4
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642694,10
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642708,3
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642696,2
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642695,32
0F40DBBE-CFC6-424E-A60A-6BB80139A787,,642693,26
9d39e94a-5015-4e13-9f19-d0089b419003,,87,12
9d39e94a-5015-4e13-9f19-d0089b419003,,86,12
9d39e94a-5015-4e13-9f19-d0089b419003,,83,13
9d39e94a-5015-4e13-9f19-d0089b419003,,653771,13
9d39e94a-5015-4e13-9f19-d0089b419003,,84,44
9d39e94a-5015-4e13-9f19-d0089b419003,,85,11
9d39e94a-5015-4e13-9f19-d0089b419003,,82,14
9d39e94a-5015-4e13-9f19-d0089b419003,,81,15
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604400,4
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604418,16
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604387,23
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,669240,7
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604388,10
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604491,19
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,604401,4
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,668749,13
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,672925,14
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,603010,10
23a25199-5268-4e02-b98a-ccbbbef8c0bc,,668707,4
737bf0a3-9c35-4e18-914d-ce772da33d78,,220141,30
3de62130-25b2-4504-9653-8130ce0e1c16,,659485,3490
3de62130-25b2-4504-9653-8130ce0e1c16,,659486,3492
3de62130-25b2-4504-9653-8130ce0e1c16,,659484,3497
d34870d6-57da-4907-8ef8-5c0ec56bffee,,661295,13
d34870d6-57da-4907-8ef8-5c0ec56bffee,,661610,7
d34870d6-57da-4907-8ef8-5c0ec56bffee,,633585,12
d34870d6-57da-4907-8ef8-5c0ec56bffee,,310484,15
d34870d6-57da-4907-8ef8-5c0ec56bffee,,272538,13
d34870d6-57da-4907-8ef8-5c0ec56bffee,,272541,14
d34870d6-57da-4907-8ef8-5c0ec56bffee,,614059,133
d34870d6-57da-4907-8ef8-5c0ec56bffee,,661609,4
d34870d6-57da-4907-8ef8-5c0ec56bffee,,661298,57
d34870d6-57da-4907-8ef8-5c0ec56bffee,,664006,29
d34870d6-57da-4907-8ef8-5c0ec56bffee,,661299,22
d34870d6-57da-4907-8ef8-5c0ec56bffee,,664279,8
TP1A.220624.014,6080,667891,3
TP1A.220624.014,6080,664011,7
TP1A.220624.014,6080,667851,11
TP1A.220624.014,6080,648510,3
TP1A.220624.014,6080,648495,16
TP1A.220624.014,6080,664032,8
TP1A.220624.014,6080,664017,5
TP1A.220624.014,6080,667861,56
TP1A.220624.014,6080,664013,6
806fb922-7db3-4d25-850e-66217898fd13,,673129,8
806fb922-7db3-4d25-850e-66217898fd13,,661111,42
07e185c8-1a66-4326-baa1-f1085717829a,,34,36
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,650855,35
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651977,21
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651361,3
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651360,1
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633499,18
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,644592,4
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633360,8
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651300,4
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633346,2
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633355,9
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651621,22
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633374,2
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,648499,2
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,645023,9
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,664656,4
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633320,12
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,650852,2
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,648503,10
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,645022,5
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651246,3
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651262,3
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633446,8
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,648493,3
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633418,23
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,673053,4
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,643145,20
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651576,5
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651244,3
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,648490,30
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,645036,7
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,651622,4
3D91FAB1-3675-46F2-BDC4-E4C46B57C3EF,7722,633313,12
2741d446-d198-40cc-a76f-04121ef94869,,669412,11
2741d446-d198-40cc-a76f-04121ef94869,,671316,27
ef771817-7851-402c-bb60-931c1f291d2f,,87706,6
17c36f13-7d85-4390-8fd7-e22fea37e154,,172,23
17c36f13-7d85-4390-8fd7-e22fea37e154,,1392,14
17c36f13-7d85-4390-8fd7-e22fea37e154,,641961,4
17c36f13-7d85-4390-8fd7-e22fea37e154,,618166,7
64132D03-E0FB-4B46-9CA1-0848C64A84AC,,633665,1
64132D03-E0FB-4B46-9CA1-0848C64A84AC,,633313,4
64132D03-E0FB-4B46-9CA1-0848C64A84AC,,633671,3
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659596,7
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659577,42
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659576,42
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,660471,8
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659524,37
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659523,63
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659527,39
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,660469,9
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659526,103
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659510,12
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659493,1
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661129,9
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661096,10
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659529,63
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659535,38
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659528,97
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659518,40
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659541,58
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661126,10
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659538,35
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661117,19
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659508,11
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,660465,21
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659512,40
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659525,37
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661111,9
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661108,9
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659509,11
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659511,14
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661105,13
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659598,5
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659530,44
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659590,36
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659578,42
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,659534,69
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,660470,9
07a2fac3-9056-4e7f-9fd3-fa7036024a7c,,661114,9
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652779,9
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644833,2
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644968,2
074795C3-B89A-4AF7-943F-24903AA79E84,5775,643171,23
074795C3-B89A-4AF7-943F-24903AA79E84,5775,633962,10
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652681,4
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644964,2
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644969,1
074795C3-B89A-4AF7-943F-24903AA79E84,5775,633845,8
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644822,5
074795C3-B89A-4AF7-943F-24903AA79E84,5775,643150,7
074795C3-B89A-4AF7-943F-24903AA79E84,5775,643137,58
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652686,3
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652688,3
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652703,17
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652614,6
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652682,1
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644832,10
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652617,16
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652625,3
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652709,1
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644949,12
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644817,3
074795C3-B89A-4AF7-943F-24903AA79E84,5775,643149,9
074795C3-B89A-4AF7-943F-24903AA79E84,5775,644961,2
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652622,1
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652676,2
074795C3-B89A-4AF7-943F-24903AA79E84,5775,652684,2
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660738,13
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660698,9
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660760,7
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660917,8
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660709,8
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660864,38
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660827,8
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660886,18
f98f76f6-f343-4780-b785-eee0fb05a0e8,,660723,10
b05cddf1-e2da-47d8-b792-a8d5f95d4e72,,671314,3
b05cddf1-e2da-47d8-b792-a8d5f95d4e72,,671317,5
dcc6df4f-c325-4615-a56c-b3b3848631d3,,669469,3
dcc6df4f-c325-4615-a56c-b3b3848631d3,,669471,4
dcc6df4f-c325-4615-a56c-b3b3848631d3,,669470,5
23c85130-b0b2-4df2-b5bf-7155c223711b,,661787,400
23c85130-b0b2-4df2-b5bf-7155c223711b,,661788,373
960076e3-49d6-4a37-9487-80e8d846fa37,,669432,11
23cf8ddb-e7d4-4259-8982-407214f67491,,272538,34
23cf8ddb-e7d4-4259-8982-407214f67491,,614059,24
23cf8ddb-e7d4-4259-8982-407214f67491,,633585,14
23cf8ddb-e7d4-4259-8982-407214f67491,,661295,6
SKQ1.211006.001,8141,664253,5
UP1A.231005.007,8155,643137,83
UP1A.231005.007,8155,643184,2
UP1A.231005.007,8155,644314,105
UP1A.231005.007,8155,643171,80
c55cca18-12d0-4bb7-a66a-d156c36d8e27,,641961,11
c55cca18-12d0-4bb7-a66a-d156c36d8e27,,280,11
c55cca18-12d0-4bb7-a66a-d156c36d8e27,,1392,26
4fa79fa3-b428-43ff-b654-1967911bdc85,,661762,6
4fa79fa3-b428-43ff-b654-1967911bdc85,,661761,8
4fa79fa3-b428-43ff-b654-1967911bdc85,,272796,14
3c3bf3c6-eb53-4488-be38-d68dc1f68816,,669418,32
0d54b923-487b-4b53-922e-487fc3d6561f,,659584,18
adc9ffb1-f937-414e-8631-da49939556bd,,661270,12
d4e65406-4303-4b7f-8133-5a366d941251,,641961,16
d4e65406-4303-4b7f-8133-5a366d941251,,1392,648
49cdc402-cc06-4ca8-bccb-b1addfe6838a,,42025,8
49cdc402-cc06-4ca8-bccb-b1addfe6838a,,67,39
9d62d6d2-550b-41e3-8f4c-e4c91a496799,,669533,34
ac19b927-4a49-4014-86e3-34dd546ce0f1,,280,24
ac19b927-4a49-4014-86e3-34dd546ce0f1,,618166,8
ac19b927-4a49-4014-86e3-34dd546ce0f1,,641961,9
ac19b927-4a49-4014-86e3-34dd546ce0f1,,1392,37
d2470309-59db-4748-be51-6e773b118c30,,661847,11
d2470309-59db-4748-be51-6e773b118c30,,661850,12
d2470309-59db-4748-be51-6e773b118c30,,661841,73
14b0833e-1227-4518-85f4-41e57b1723fd,,669507,12
331d9046-ae65-43da-b586-b4a29067db65,,659535,36
331d9046-ae65-43da-b586-b4a29067db65,,659529,36
b9d086ca-4d70-486b-b5c9-23de538f8986,,661784,10
b9d086ca-4d70-486b-b5c9-23de538f8986,,661892,33
b9d086ca-4d70-486b-b5c9-23de538f8986,,661870,31
b9d086ca-4d70-486b-b5c9-23de538f8986,,662451,6
b9d086ca-4d70-486b-b5c9-23de538f8986,,661886,32
b9d086ca-4d70-486b-b5c9-23de538f8986,,662436,5
b9d086ca-4d70-486b-b5c9-23de538f8986,,661860,32
b9d086ca-4d70-486b-b5c9-23de538f8986,,661867,39
b9d086ca-4d70-486b-b5c9-23de538f8986,,662452,22
b9d086ca-4d70-486b-b5c9-23de538f8986,,661853,31
b9d086ca-4d70-486b-b5c9-23de538f8986,,661901,29
b9d086ca-4d70-486b-b5c9-23de538f8986,,661863,33
b9d086ca-4d70-486b-b5c9-23de538f8986,,661786,7
41b7d093-9f1a-4a1d-b1e3-f3361f501574,,659588,24
